route,page type,viewport,html exists yes/no,title,h1,body word count,main content visible yes/no,h1 visible yes/no,phone CTA visible yes/no,quote CTA visible yes/no,sticky CTA visible yes/no,sticky CTA overlaps content yes/no,horizontal overflow yes/no,header overlaps hero yes/no,marquee clipped yes/no,hero image visible yes/no,trust cards clipped yes/no,quote process cards clipped yes/no,Google review/rating block visible and styled yes/no,footer visible above sticky CTA yes/no,invisible important text warning,clipped important card warning,notes
/service-areas/western-sydney-and-nepean/penrith/orchard-hills,suburb page,430x932,yes,Electrician Orchard Hills 2748 | Emergency & Level 2,Electrician Orchard Hills 2748,2991,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/western-sydney-and-nepean/penrith/oxley-park,suburb page,430x932,yes,Electrician Oxley Park 2760 | Emergency & Level 2,Electrician Oxley Park 2760,2868,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/western-sydney-and-nepean/penrith/penrith,suburb page,430x932,yes,Electrician Penrith 2750 | Emergency & Level 2,Electrician Penrith 2750,2855,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/western-sydney-and-nepean/penrith/regentville,suburb page,430x932,yes,Electrician Regentville 2745 | Emergency & Level 2,Electrician Regentville 2745,2826,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/western-sydney-and-nepean/penrith/south-penrith,suburb page,430x932,yes,Electrician South Penrith 2750 | Emergency & Level 2,Electrician South Penrith 2750,2889,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/western-sydney-and-nepean/penrith/st-clair,suburb page,430x932,yes,Electrician St Clair 2759 | Emergency & Level 2,Electrician St Clair 2759,2921,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/western-sydney-and-nepean/penrith/st-marys,suburb page,430x932,yes,Electrician St Marys 2760 | Emergency & Level 2,Electrician St Marys 2760,2996,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/western-sydney-and-nepean/penrith/werrington,suburb page,430x932,yes,Electrician Werrington 2747 | Emergency & Level 2,Electrician Werrington 2747,2823,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/western-sydney-and-nepean/penrith/werrington-county,suburb page,430x932,yes,Electrician Werrington County 2747 | Emergency & Level 2,Electrician Werrington County 2747,2893,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/western-sydney-and-nepean/penrith/werrington-downs,suburb page,430x932,yes,Electrician Werrington Downs 2747 | Emergency & Level 2,Electrician Werrington Downs 2747,2908,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra,region page,430x932,yes,Wollongong & Illawarra Electrician | Emergency & Level 2,"Wollongong & Illawarra Electrician - Emergency, Level 2 & Planned Work",1132,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,n/a,yes,,,
/service-areas/wollongong-and-illawarra/minnamurra-and-kiama-downs,area page,430x932,yes,Minnamurra & Kiama Downs Electrician | Wollongong & Illawarra,"Minnamurra & Kiama Downs Electrician - Emergency, Level 2 & Planned Work",1063,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,n/a,yes,,,
/service-areas/wollongong-and-illawarra/minnamurra-and-kiama-downs/bombo,suburb page,430x932,yes,Electrician Bombo 2533 | Emergency & Level 2,Electrician Bombo 2533,2885,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/minnamurra-and-kiama-downs/croom,suburb page,430x932,yes,Electrician Croom 2527 | Emergency & Level 2,Electrician Croom 2527,2953,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/minnamurra-and-kiama-downs/kiama-downs,suburb page,430x932,yes,Electrician Kiama Downs 2533 | Emergency & Level 2,Electrician Kiama Downs 2533,3042,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/minnamurra-and-kiama-downs/minnamurra,suburb page,430x932,yes,Electrician Minnamurra 2533 | Emergency & Level 2,Electrician Minnamurra 2533,2918,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/shellharbour,area page,430x932,yes,Shellharbour Electrician | Wollongong & Illawarra,"Shellharbour Electrician - Emergency, Level 2 & Planned Work",1075,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,n/a,yes,,,
/service-areas/wollongong-and-illawarra/shellharbour/albion-park,suburb page,430x932,yes,Electrician Albion Park 2527 | Emergency & Level 2,Electrician Albion Park 2527,2993,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/shellharbour/albion-park-rail,suburb page,430x932,yes,Electrician Albion Park Rail 2527 | Emergency & Level 2,Electrician Albion Park Rail 2527,3135,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/shellharbour/barrack-heights,suburb page,430x932,yes,Electrician Barrack Heights 2528 | Emergency & Level 2,Electrician Barrack Heights 2528,3059,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/shellharbour/barrack-point,suburb page,430x932,yes,Electrician Barrack Point 2528 | Emergency & Level 2,Electrician Barrack Point 2528,2987,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/shellharbour/blackbutt,suburb page,430x932,yes,Electrician Blackbutt 2529 | Emergency & Level 2,Electrician Blackbutt 2529,2904,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/shellharbour/calderwood,suburb page,430x932,yes,Electrician Calderwood 2527 | Emergency & Level 2,Electrician Calderwood 2527,2915,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/shellharbour/dunmore,suburb page,430x932,yes,Electrician Dunmore 2529 | Emergency & Level 2,Electrician Dunmore 2529,2930,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/shellharbour/flinders,suburb page,430x932,yes,Electrician Flinders 2529 | Emergency & Level 2,Electrician Flinders 2529,3015,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/shellharbour/lake-illawarra,suburb page,430x932,yes,Electrician Lake Illawarra 2528 | Emergency & Level 2,Electrician Lake Illawarra 2528,3038,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/shellharbour/mount-warrigal,suburb page,430x932,yes,Electrician Mount Warrigal 2528 | Emergency & Level 2,Electrician Mount Warrigal 2528,3055,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/shellharbour/north-macquarie,suburb page,430x932,yes,Electrician North Macquarie 2527 | Emergency & Level 2,Electrician North Macquarie 2527,3045,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/shellharbour/oak-flats,suburb page,430x932,yes,Electrician Oak Flats 2529 | Emergency & Level 2,Electrician Oak Flats 2529,3036,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/shellharbour/shell-cove,suburb page,430x932,yes,Electrician Shell Cove 2529 | Emergency & Level 2,Electrician Shell Cove 2529,3008,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/shellharbour/shellharbour,suburb page,430x932,yes,Electrician Shellharbour 2529 | Emergency & Level 2,Electrician Shellharbour 2529,3016,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/shellharbour/shellharbour-city-centre,suburb page,430x932,yes,Electrician Shellharbour City Centre 2529 | Emergency & Level 2,Electrician Shellharbour City Centre 2529,3153,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/shellharbour/tullimbar,suburb page,430x932,yes,Electrician Tullimbar 2527 | Emergency & Level 2,Electrician Tullimbar 2527,2926,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/shellharbour/warilla,suburb page,430x932,yes,Electrician Warilla 2528 | Emergency & Level 2,Electrician Warilla 2528,2901,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/wollongong,area page,430x932,yes,Wollongong Electrician | Wollongong & Illawarra,"Wollongong Electrician - Emergency, Level 2 & Planned Work",1275,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,n/a,yes,,,
/service-areas/wollongong-and-illawarra/wollongong/austinmer,suburb page,430x932,yes,Electrician Austinmer 2515 | Emergency & Level 2,Electrician Austinmer 2515,3023,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/wollongong/avondale,suburb page,430x932,yes,Electrician Avondale 2530 | Emergency & Level 2,Electrician Avondale 2530,2924,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/wollongong/balgownie,suburb page,430x932,yes,Electrician Balgownie 2519 | Emergency & Level 2,Electrician Balgownie 2519,2937,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/wollongong/bellambi,suburb page,430x932,yes,Electrician Bellambi 2518 | Emergency & Level 2,Electrician Bellambi 2518,2910,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/wollongong/berkeley,suburb page,430x932,yes,Electrician Berkeley 2506 | Emergency & Level 2,Electrician Berkeley 2506,2909,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/wollongong/brownsville,suburb page,430x932,yes,Electrician Brownsville 2530 | Emergency & Level 2,Electrician Brownsville 2530,2934,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/wollongong/bulli,suburb page,430x932,yes,Electrician Bulli 2516 | Emergency & Level 2,Electrician Bulli 2516,2943,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/wollongong/cleveland,suburb page,430x932,yes,Electrician Cleveland 2530 | Emergency & Level 2,Electrician Cleveland 2530,2970,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/wollongong/clifton,suburb page,430x932,yes,Electrician Clifton 2515 | Emergency & Level 2,Electrician Clifton 2515,2900,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/wollongong/coalcliff,suburb page,430x932,yes,Electrician Coalcliff 2508 | Emergency & Level 2,Electrician Coalcliff 2508,2871,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/wollongong/coledale,suburb page,430x932,yes,Electrician Coledale 2515 | Emergency & Level 2,Electrician Coledale 2515,2954,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/wollongong/coniston,suburb page,430x932,yes,Electrician Coniston 2500 | Emergency & Level 2,Electrician Coniston 2500,3040,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
/service-areas/wollongong-and-illawarra/wollongong/cordeaux-heights,suburb page,430x932,yes,Electrician Cordeaux Heights 2526 | Emergency & Level 2,Electrician Cordeaux Heights 2526,3048,yes,yes,yes,yes,yes,no,no,no,no,yes,no,no,yes,yes,,,
