file,type,raw bytes,gzip bytes,route or asset group,over 500 KB yes/no,over 1 MB yes/no,duplicate content hash yes/no,optimisation recommendation,notes
service-areas/wollongong-and-illawarra/wollongong/helensburgh/index.txt,rsc/text,178461,23360,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/northern-beaches/northern-beaches/north-balgowlah/__next._full.txt,rsc/text,178440,23457,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/northern-beaches/northern-beaches/north-balgowlah/index.txt,rsc/text,178440,23457,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/wollongong-and-illawarra/wollongong/port-kembla/__next._full.txt,rsc/text,178434,23376,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/port-kembla/index.txt,rsc/text,178434,23376,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/parramatta-and-cumberland/parramatta/granville/__next._full.txt,rsc/text,178424,23631,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/parramatta-and-cumberland/parramatta/granville/index.txt,rsc/text,178424,23631,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/wollongong-and-illawarra/wollongong/fairy-meadow/__next._full.txt,rsc/text,178414,23453,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/fairy-meadow/index.txt,rsc/text,178414,23453,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/wollongong-and-illawarra/shellharbour/flinders/__next._full.txt,rsc/text,178412,23589,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/shellharbour/flinders/index.txt,rsc/text,178412,23589,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/wollongong-and-illawarra/wollongong/kanahooka/__next._full.txt,rsc/text,178408,23379,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/kanahooka/index.txt,rsc/text,178408,23379,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/southern-highlands/wingecarribee/east-kangaloon/__next._full.txt,rsc/text,178401,23422,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/southern-highlands/wingecarribee/east-kangaloon/index.txt,rsc/text,178401,23422,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/central-coast-south/central-coast/peats-ridge/__next._full.txt,rsc/text,178398,23341,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/central-coast-south/central-coast/peats-ridge/index.txt,rsc/text,178398,23341,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/northern-sydney-and-ryde/hunters-hill/huntleys-point/__next._full.txt,rsc/text,178396,23603,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/northern-sydney-and-ryde/hunters-hill/huntleys-point/index.txt,rsc/text,178396,23603,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/blue-mountains/blue-mountains/hawkesbury-heights/__next._full.txt,rsc/text,178379,23331,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/blue-mountains/blue-mountains/hawkesbury-heights/index.txt,rsc/text,178379,23331,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/wollongong-and-illawarra/shellharbour/barrack-point/__next._full.txt,rsc/text,178350,23447,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/shellharbour/barrack-point/index.txt,rsc/text,178350,23447,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/wollongong-and-illawarra/wollongong/russell-vale/__next._full.txt,rsc/text,178347,23373,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/russell-vale/index.txt,rsc/text,178347,23373,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/southern-highlands/wingecarribee/sutton-forest/__next._full.txt,rsc/text,178346,23499,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/southern-highlands/wingecarribee/sutton-forest/index.txt,rsc/text,178346,23499,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/sydney-city-and-eastern-suburbs/randwick/randwick/__next._full.txt,rsc/text,178346,23729,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/randwick/randwick/index.txt,rsc/text,178346,23729,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/macarthur-camden-and-wollondilly/campbelltown/macquarie-fields/__next._full.txt,rsc/text,178310,23599,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/macarthur-camden-and-wollondilly/campbelltown/macquarie-fields/index.txt,rsc/text,178310,23599,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/sydney-city-and-eastern-suburbs/sydney/woolloomooloo/__next._full.txt,rsc/text,178304,23725,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/sydney/woolloomooloo/index.txt,rsc/text,178304,23725,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/central-coast-south/central-coast/mooney-mooney/__next._full.txt,rsc/text,178303,23551,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/central-coast-south/central-coast/mooney-mooney/index.txt,rsc/text,178303,23551,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/northern-sydney-and-ryde/hunters-hill/huntleys-cove/__next._full.txt,rsc/text,178303,23529,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/northern-sydney-and-ryde/hunters-hill/huntleys-cove/index.txt,rsc/text,178303,23529,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/blue-mountains/blue-mountains/yellow-rock/__next._full.txt,rsc/text,178294,23471,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/blue-mountains/blue-mountains/yellow-rock/index.txt,rsc/text,178294,23471,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/central-coast-south/central-coast/kangy-angy/__next._full.txt,rsc/text,178292,23551,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/central-coast-south/central-coast/kangy-angy/index.txt,rsc/text,178292,23551,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/inner-west-burwood-and-canada-bay/canada-bay/north-strathfield/__next._full.txt,rsc/text,178290,23508,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/inner-west-burwood-and-canada-bay/canada-bay/north-strathfield/index.txt,rsc/text,178290,23508,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/northern-beaches/northern-beaches/duffys-forest/__next._full.txt,rsc/text,178286,23330,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/northern-beaches/northern-beaches/duffys-forest/index.txt,rsc/text,178286,23330,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/hills-hawkesbury-and-hornsby/hawkesbury/richmond-lowlands/__next._full.txt,rsc/text,178274,23560,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/hills-hawkesbury-and-hornsby/hawkesbury/richmond-lowlands/index.txt,rsc/text,178274,23560,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/northern-beaches/northern-beaches/bilgola-beach/__next._full.txt,rsc/text,178264,23498,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/northern-beaches/northern-beaches/bilgola-beach/index.txt,rsc/text,178264,23498,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/inner-west-burwood-and-canada-bay/strathfield/homebush/__next._full.txt,rsc/text,178260,23785,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/inner-west-burwood-and-canada-bay/strathfield/homebush/index.txt,rsc/text,178260,23785,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/wollongong-and-illawarra/wollongong/mount-keira/__next._full.txt,rsc/text,178258,23433,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mount-keira/index.txt,rsc/text,178258,23433,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/northern-sydney-and-ryde/willoughby/index.html,html,178257,21285,route html,no,no,no,ok,
service-areas/northern-beaches/northern-beaches/queenscliff/__next._full.txt,rsc/text,178254,23357,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/northern-beaches/northern-beaches/queenscliff/index.txt,rsc/text,178254,23357,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/western-sydney-and-nepean/penrith/orchard-hills/__next._full.txt,rsc/text,178254,23537,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/western-sydney-and-nepean/penrith/orchard-hills/index.txt,rsc/text,178254,23537,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/parramatta-and-cumberland/parramatta/constitution-hill/__next._full.txt,rsc/text,178246,23440,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/parramatta-and-cumberland/parramatta/constitution-hill/index.txt,rsc/text,178246,23440,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/wollongong-and-illawarra/wollongong/maddens-plains/__next._full.txt,rsc/text,178231,23412,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/maddens-plains/index.txt,rsc/text,178231,23412,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/wollongong-and-illawarra/wollongong/primbee/__next._full.txt,rsc/text,178228,23420,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/primbee/index.txt,rsc/text,178228,23420,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/wollongong-and-illawarra/wollongong/scarborough/__next._full.txt,rsc/text,178228,23261,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/scarborough/index.txt,rsc/text,178228,23261,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/sydney-city-and-eastern-suburbs/sydney/alexandria/__next._full.txt,rsc/text,178223,23618,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/sydney-city-and-eastern-suburbs/sydney/alexandria/index.txt,rsc/text,178223,23618,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/wollongong-and-illawarra/wollongong/mount-ousley/__next._full.txt,rsc/text,178218,23391,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/mount-ousley/index.txt,rsc/text,178218,23391,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/wollongong-and-illawarra/wollongong/east-corrimal/__next._full.txt,rsc/text,178211,23443,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/east-corrimal/index.txt,rsc/text,178211,23443,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/wollongong-and-illawarra/wollongong/corrimal/__next._full.txt,rsc/text,178208,23276,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/wollongong-and-illawarra/wollongong/corrimal/index.txt,rsc/text,178208,23276,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/northern-beaches/northern-beaches/warriewood/__next._full.txt,rsc/text,178201,23441,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/northern-beaches/northern-beaches/warriewood/index.txt,rsc/text,178201,23441,rsc/text,no,no,yes,duplicate content hash detected,
service-areas/hills-hawkesbury-and-hornsby/hawkesbury/pitt-town-bottoms/__next._full.txt,rsc/text,178198,23587,next route payload,no,no,yes,duplicate content hash detected,Next static export route payload
service-areas/hills-hawkesbury-and-hornsby/hawkesbury/pitt-town-bottoms/index.txt,rsc/text,178198,23587,rsc/text,no,no,yes,duplicate content hash detected,
